gamePk,home_jersey,home_pants,home_cap,home_jersey_code,away_jersey,away_pants,away_cap,away_jersey_code
776975,Royals Alt Baby Blue Jersey,Royals Home White Pants,Royals Hall of Fame Weekend Hat,118_jersey_3_2025,Guardians Alt Blue Jersey,Guardians Away Grey Pants,Guardians Hall of Fame Weekend Hat,114_jersey_4_2025
776986,Orioles Home White Jersey,Orioles Home White Pants,Orioles Hall of Fame Weekend Hat,110_jersey_1_2025,Rockies Away Grey Jersey,Rockies Away Grey Pants,Rockies Hall of Fame Weekend Hat,115_jersey_2_2025
776983,"Red Sox Home White Jersey (""Red Sox"")",Red Sox Home White Pants,Red Sox Hall of Fame Weekend Hat,111_jersey_1_2025,"Dodgers Road Grey ""Los Angeles"" Jersey",Dodgers Road Grey Pants,Dodgers Hall of Fame Weekend Hat,119_jersey_2_2025
776984,"Pirates Alt Black ""Pittsburgh"" Jersey",Pirates Home White Pants,Pirates Hall of Fame Weekend Hat,134_jersey_4_2025,Diamondbacks Away Grey Jersey,Diamondbacks Away Grey Pants,Diamondbacks Hall of Fame Weekend Hat,109_jersey_2_2025
776988,Yankees Home Pinstripe Jersey,Yankees Home Pinstripe Pants,Yankees Hall of Fame Weekend Hat,147_jersey_1_2025,Phillies Away Grey Jersey,Phillies Away Grey Pants,Phillies Hall of Fame Weekend Hat,143_jersey_2_2025
776982,"Reds Alt Red ""Reds"" Script Jersey",Reds Home White Pants,Reds Hall of Fame Weekend Hat,113_jersey_3_2025,Rays Away Blue Jersey,Rays Away Grey Pants,Rays Hall of Fame Weekend Hat,139_jersey_2_2025
776987,Tigers Home White Jersey,Tigers Home White Pants,Tigers Hall of Fame Weekend Hat,116_jersey_1_2025,Blue Jays Alt Baby Blue Jersey,Blue Jays Alt Baby Blue Pants,Blue Jays Hall of Fame Weekend Hat,141_jersey_4_2025
776976,Astros Alt Blue Jersey,Astros Home White Pants,Astros Hall of Fame Weekend Hat,117_jersey_4_2025,Athletics Alt Yellow Jersey,Athletics Road Grey Pants,Athletics Primary Green Top Yellow Bill Hat,133_jersey_4_2025
776989,White Sox Home Pinstripe Jersey,White Sox Home White Pinstripe Pants,White Sox Hall of Fame Weekend Hat,145_jersey_1_2025,Cubs Away Grey Jersey,Cubs Away Grey Pants,Cubs Hall of Fame Weekend Hat,112_jersey_2_2025
776978,Brewers Alt Pinstripe Jersey,Brewers Alt Pinstripe Pants,Brewers Hall of Fame Weekend Hat,158_jersey_3_2025,Marlins Road Grey Jersey,Marlins Road Grey Pants,Marlins Hall of Fame Weekend Hat,146_jersey_2_2025
776980,Cardinals Home White Jersey,Cardinals Home White Pants,Cardinals Hall of Fame Weekend Hat,138_jersey_1_2025,Padres Alt Brown Pinstripe Jersey,Padres Alt Brown Pinstripe Pants,Padres Hall of Fame Weekend Hat,135_jersey_3_2025
776981,Rangers Alt Baby Blue Jersey,Rangers Alt Baby Blue Pants,Rangers Primary All Blue Hat,140_jersey_3_2025,Braves Road Grey Jersey,Braves Road Grey Pants,Braves Alt All Navy Hat,144_jersey_2_2025
776977,Angels Home White Jersey,Angels Home White Pants,Angels Hall of Fame Weekend Hat,108_jersey_1_2025,Mariners Alt Teal Jersey,Mariners Away Grey Pants,Mariners Hall of Fame Weekend Hat,136_jersey_4_2025
776974,Giants Home Cream Jersey,Giants Home Cream Pants,Giants Primary All Black Hat,137_jersey_1_2025,"Mets Alt Blue Pullover ""New York"" Jersey",Mets Away Grey Pants Blue/Orange Stripes,Mets Primary Blue Hat,121_jersey_4_2025
776979,"Twins Alt Cream ""Twin Cities"" Jersey","Twins Alt Cream ""Twin Cities"" Pants",Twins Hall of Fame Weekend Hat,142_jersey_3_2025,Nationals Road Grey Jersey,Nationals Road Grey Pants,Nationals Hall of Fame Weekend Hat,120_jersey_2_2025
776973,Tigers Home White Jersey,Tigers Home White Pants,"Tigers Primary Navy ""White D"" Hat",116_jersey_1_2025,Diamondbacks Away Grey Jersey,Diamondbacks Away Grey Pants,"Diamondbacks Red Top Black Bill ""A"" Hat",109_jersey_2_2025
776966,Orioles Alt Black Jersey,Orioles Home White Pants,"Orioles Alt Black Front Orange Bill ""O's"" Hat",110_jersey_3_2025,Blue Jays Alt All Blue Jersey,Blue Jays Away Grey Pants,Blue Jays Primary All Blue Hat,141_jersey_3_2025
776961,Twins Home White Jersey,Twins Home White Pants,"Twins Primary Navy ""TC"" Hat",142_jersey_1_2025,Red Sox Away Grey Jersey,Red Sox Away Grey Pants,"Red Sox Primary Blue ""B"" Hat",111_jersey_2_2025
776972,White Sox Home Pinstripe Jersey,White Sox Home White Pinstripe Pants,White Sox Primary Black Hat,145_jersey_1_2025,Phillies Away Grey Jersey,Phillies Away Grey Pants,Phillies Primary Red Hat,143_jersey_2_2025
776970,Yankees Home Pinstripe Jersey,Yankees Home Pinstripe Pants,Yankees Primary Navy Hat,147_jersey_1_2025,Rays Away Blue Jersey,Rays Away Grey Pants,"Rays Primary Navy Hat (""TB"")",139_jersey_2_2025
776968,Guardians Home White Jersey,Guardians Home White Pants,"Guardians Red Top, Blue Bill ""C"" Hat",114_jersey_1_2025,Rockies Alt Purple Jersey,Rockies Away Grey Pants,Rockies Primary Black Hat,115_jersey_3_2025
776967,"Reds Alt Red ""Reds"" Script Jersey",Reds Home White Pants,"Reds Primary All Red ""C"" Hat",113_jersey_3_2025,"Dodgers Road Grey ""Los Angeles"" Jersey",Dodgers Road Grey Pants,Dodgers Primary Blue Hat,119_jersey_2_2025
776960,Cardinals Home White Jersey,Cardinals Home White Pants,Cardinals Primary Red Hat,138_jersey_1_2025,Marlins Road Grey Jersey,Marlins Road Grey Pants,Marlins Primary Black Hat,146_jersey_2_2025
776965,Brewers Home Cream Jersey,Brewers Home Cream Pants,Brewers Primary All Navy Hat,158_jersey_1_2025,Cubs Alt Blue Jersey,Cubs Away Grey Pants,Cubs Primary Blue Hat,112_jersey_3_2025
776958,Angels Home White Jersey,Angels Home White Pants,"Angels Primary Red ""A"" Hat",108_jersey_1_2025,Rangers Away Grey Jersey,Rangers Away Grey Pants,Rangers Primary All Blue Hat,140_jersey_2_2025
776959,Padres Alt Brown Pinstripe Jersey,Padres Alt Brown Pinstripe Pants,Padres Primary All Brown Hat,135_jersey_3_2025,Mets Away Grey Jersey,Mets Away Grey Pants Blue/Orange Stripes,Mets Primary Blue Hat,121_jersey_2_2025
776964,Giants Home Cream Jersey,Giants Home Cream Pants,Giants Primary All Black Hat,137_jersey_1_2025,"Pirates Alt Black ""Pittsburgh"" Jersey",Pirates Road Grey Pants,"Pirates Alt Hat Black Outline ""P""",134_jersey_4_2025
776957,Athletics Home White Jersey,Athletics Home White Pants,Athletics Primary Green Top Yellow Bill Hat,133_jersey_1_2025,Mariners Away Navy Jersey,Mariners Away Grey Pants,"Mariners Alt Navy Top, Teal Bill Hat",136_jersey_2_2025
776969,Astros City Connect 2.0 Jersey,Astros City Connect 2.0 Pants,Astros City Connect 2.0 Hat,117_jersey_5_2025,Nationals Road Grey Jersey,Nationals Road Grey Pants,"Nationals Alt Blue Top, Red Bill ""W"" Hat",120_jersey_2_2025
776971,Royals Home White Jersey,Royals Home White Pants,Royals Primary Blue Hat,118_jersey_1_2025,Braves Road Grey Jersey,Braves Road Grey Pants,Braves Alt All Navy Hat,144_jersey_2_2025
776963,Reds Home White Jersey,Reds Home White Pants,"Reds Primary All Red ""C"" Hat",113_jersey_1_2025,"Dodgers Road Grey ""Los Angeles"" Jersey",Dodgers Road Grey Pants,Dodgers Primary Blue Hat,119_jersey_2_2025
776949,Yankees Home Pinstripe Jersey,Yankees Home Pinstripe Pants,Yankees Primary Navy Hat,147_jersey_1_2025,Rays Away Blue Jersey,Rays Away Grey Pants,"Rays Primary Navy Hat (""TB"")",139_jersey_2_2025
776953,Tigers Home White Jersey,Tigers Home White Pants,"Tigers Primary Navy ""White D"" Hat",116_jersey_1_2025,Diamondbacks Alt Black Jersey,Diamondbacks Away Grey Pants,"Diamondbacks Alt All Black ""A"" Hat",109_jersey_3_2025
776951,Guardians Alt Red Jersey,Guardians Home White Pants,"Guardians Blue Top, Red Bill ""C"" Hat",114_jersey_3_2025,Rockies Alt Purple Jersey,Rockies Away Grey Pants,"Rockies Alt Black Top, Purple Bill Hat",115_jersey_3_2025
776962,Orioles Home White Jersey,Orioles Home White Pants,"Orioles White Front Orange Bill ""Bird"" Hat",110_jersey_1_2025,Blue Jays Alt Baby Blue Jersey,Blue Jays Alt Baby Blue Pants,Blue Jays Alt Baby Blue Bill Hat,141_jersey_4_2025
778372,Orioles Home White Jersey,Orioles Home White Pants,"Orioles White Front Orange Bill ""Bird"" Hat",110_jersey_1_2025,Blue Jays Away Grey Jersey,Blue Jays Away Grey Pants,Blue Jays Primary All Blue Hat,141_jersey_2_2025
776955,Royals Home White Jersey,Royals Home White Pants,Royals Primary Blue Hat,118_jersey_1_2025,Braves Road Grey Jersey,Braves Road Grey Pants,Braves Alt All Navy Hat,144_jersey_2_2025
776945,Angels City Connect Jersey,Angels City Connect Pants,Angels City Connect Hat,108_jersey_5_2025,Rangers Alt Blue Jersey,Rangers Away Grey Pants,Rangers Primary All Blue Hat,140_jersey_4_2025
776944,Athletics Home White Jersey,Athletics Home White Pants,Athletics Primary Green Top Yellow Bill Hat,133_jersey_1_2025,Mariners Away Navy Jersey,Mariners Away Grey Pants,"Mariners Alt Navy Top, Teal Bill Hat",136_jersey_2_2025
776952,White Sox Home Pinstripe Jersey,White Sox Home White Pinstripe Pants,White Sox Primary Black Hat,145_jersey_1_2025,Phillies Away Grey Jersey,Phillies Away Grey Pants,Phillies Primary Red Hat,143_jersey_2_2025
776956,Brewers Home Cream Jersey,Brewers Home Cream Pants,Brewers Primary All Navy Hat,158_jersey_1_2025,Cubs Away Grey Jersey,Cubs Away Grey Pants,Cubs Primary Blue Hat,112_jersey_2_2025
776946,Cardinals Home White Jersey,Cardinals Home White Pants,Cardinals Primary Red Hat,138_jersey_1_2025,Marlins Road Grey Jersey,Marlins Road Grey Pants,Marlins Primary Black Hat,146_jersey_2_2025
776950,Astros Home White Jersey,Astros Home White Pants,Astros Primary All Blue Hat,117_jersey_1_2025,Nationals Road Grey Jersey,Nationals Road Grey Pants,"Nationals Alt Blue Top, Red Bill ""W"" Hat",120_jersey_2_2025
776947,Padres Home White Pinstripe Jersey,Padres Home White Pinstripe Pants,Padres Primary All Brown Hat,135_jersey_1_2025,Mets Away Grey Jersey,Mets Away Grey Pants Blue/Orange Stripes,Mets Primary Blue Hat,121_jersey_2_2025
776943,Giants City Connect 2.0 Jersey,Giants City Connect 2.0 Pants,Giants City Connect 2.0 Hat,137_jersey_5_2025,Pirates Road Grey Jersey,Pirates Road Grey Pants,Pirates Primary Black Hat,134_jersey_2_2025
776954,"Twins Alt Cream ""Twin Cities"" Jersey","Twins Alt Cream ""Twin Cities"" Pants","Twins Alt Navy/Cream ""Twin Cities"" Hat (""TC"")",142_jersey_3_2025,Red Sox Away Grey Jersey,Red Sox Away Grey Pants,"Red Sox Primary Blue ""B"" Hat",111_jersey_2_2025
776936,Royals Alt Baby Blue Jersey,Royals Home White Pants,Royals Primary Blue Hat,118_jersey_3_2025,Braves Road Grey Jersey,Braves Road Grey Pants,Braves Alt All Navy Hat,144_jersey_2_2025
776948,Orioles Home White Jersey,Orioles Home White Pants,"Orioles White Front Orange Bill ""Bird"" Hat",110_jersey_1_2025,Blue Jays Alt All Blue Jersey,Blue Jays Away Grey Pants,Blue Jays Primary All Blue Hat,141_jersey_3_2025
776940,Tigers Home White Jersey,Tigers Home White Pants,"Tigers Primary Navy ""White D"" Hat",116_jersey_1_2025,Diamondbacks Alt Black Jersey,Diamondbacks Away Grey Pants,"Diamondbacks Alt All Black ""A"" Hat",109_jersey_3_2025
776935,Twins Home White Jersey,Twins Home White Pants,"Twins Primary Navy ""TC"" Hat",142_jersey_1_2025,Red Sox Away Grey Jersey,Red Sox Away Grey Pants,"Red Sox Primary Blue ""B"" Hat",111_jersey_2_2025
776937,Astros Home White Jersey,Astros Home White Pants,Astros Primary All Blue Hat,117_jersey_1_2025,Nationals Road Grey Jersey,Nationals Road Grey Pants,"Nationals Alt Blue Top, Red Bill ""W"" Hat",120_jersey_2_2025
776939,White Sox Home Pinstripe Jersey,White Sox Home White Pinstripe Pants,White Sox Primary Black Hat,145_jersey_1_2025,Phillies Away Grey Jersey,Phillies Away Grey Pants,Phillies Primary Red Hat,143_jersey_2_2025
776929,Brewers Home Cream Jersey,Brewers Home Cream Pants,Brewers Primary All Navy Hat,158_jersey_1_2025,Cubs Alt Blue Jersey,Cubs Away Grey Pants,Cubs Primary Blue Hat,112_jersey_3_2025
776938,Yankees Home Pinstripe Jersey,Yankees Home Pinstripe Pants,Yankees Primary Navy Hat,147_jersey_1_2025,Rays Away Blue Jersey,Rays Away Grey Pants,"Rays Primary Navy Hat (""TB"")",139_jersey_2_2025
776931,Padres Home White Pinstripe Jersey,Padres Home White Pinstripe Pants,Padres Primary All Brown Hat,135_jersey_1_2025,Mets Away Grey Jersey,Mets Away Grey Pants Blue/Orange Stripes,Mets Primary Blue Hat,121_jersey_2_2025
776942,Guardians Alt Red Jersey,Guardians Home White Pants,"Guardians Blue Top, Red Bill ""C"" Hat",114_jersey_3_2025,Rockies Alt Purple Jersey,Rockies Away Grey Pants,Rockies Primary Black Hat,115_jersey_3_2025
776941,"Reds Alt Red ""Reds"" Script Jersey",Reds Home White Pants,"Reds Primary All Red ""C"" Hat",113_jersey_3_2025,"Dodgers Road Grey ""Los Angeles"" Jersey",Dodgers Road Grey Pants,Dodgers Primary Blue Hat,119_jersey_2_2025
776934,Cardinals Home White Jersey,Cardinals Home White Pants,Cardinals Primary Red Hat,138_jersey_1_2025,Marlins Road Grey Jersey,Marlins Road Grey Pants,Marlins Primary Black Hat,146_jersey_2_2025
776932,Angels Home White Jersey,Angels Home White Pants,"Angels Primary Red ""A"" Hat",108_jersey_1_2025,Rangers Alt Blue Jersey,Rangers Away Grey Pants,Rangers Primary All Blue Hat,140_jersey_4_2025
776930,Athletics Home White Jersey,Athletics Home White Pants,Athletics Primary Green Top Yellow Bill Hat,133_jersey_1_2025,Mariners Away Navy Jersey,Mariners Away Grey Pants,"Mariners Alt Navy Top, Teal Bill Hat",136_jersey_2_2025
776933,Giants Home Cream Jersey,Giants Home Cream Pants,Giants Primary All Black Hat,137_jersey_1_2025,Pirates Road Grey Jersey,Pirates Road Grey Pants,Pirates Primary Black Hat,134_jersey_2_2025
776927,Yankees Home Pinstripe Jersey,Yankees Home Pinstripe Pants,Yankees Primary Navy Hat,147_jersey_1_2025,Rays Away Blue Jersey,Rays Away Grey Pants,"Rays Primary Navy Hat (""TB"")",139_jersey_2_2025
776923,Mariners City Connect Jersey,Mariners City Connect Pants,Mariners City Connect Hat,136_jersey_5_2025,Rangers Away Grey Jersey,Rangers Away Grey Pants,Rangers Primary All Blue Hat,140_jersey_2_2025
776928,"Reds Alt Red ""Reds"" Script Jersey",Reds Home White Pants,"Reds Primary All Red ""C"" Hat",113_jersey_3_2025,Braves Alt Navy Jersey,Braves Road Grey Pants,Braves Alt All Navy Hat,144_jersey_4_2025
776921,Reds Home White Jersey,Reds Home White Pants,"Reds Primary All Red ""C"" Hat",113_jersey_1_2025,Braves Alt Navy Jersey,Braves Road Grey Pants,Braves Alt All Navy Hat,144_jersey_4_2025
776924,Guardians City Connect Jersey,Guardians City Connect Pants,Guardians City Connect Hat,114_jersey_5_2025,Twins Away Grey Jersey,Twins Away Grey Pants,"Twins Alt Navy ""M"" Hat",142_jersey_2_2025
776915,Cubs Alt Baby Blue Jersey,Cubs Alt White Pants,"Cubs Alt White Front Blue Bill ""Cubs"" Hat",112_jersey_4_2025,Orioles Alt Black Jersey,Orioles Away Grey Pants,"Orioles Alt Black Front Orange Bill ""O's"" Hat",110_jersey_3_2025
776913,Phillies City Connect Jersey,Phillies City Connect Pants,Phillies City Connect Hat,143_jersey_5_2025,Tigers Away Grey Jersey,Tigers Away Grey Pants,"Tigers Alt Navy ""Orange D"" Hat",116_jersey_2_2025
776917,Nationals City Connect 2.0 Jersey,Nationals City Connect 2.0 Pants,Nationals City Connect 2.0 Hat,120_jersey_5_2025,Brewers Alt Blue Jersey,Brewers Road Grey Pants,Brewers Alt Yellow Front Hat,158_jersey_4_2025
776922,Red Sox City Connect 2.0 Jersey,Red Sox City Connect 2.0 Pants,Red Sox City Connect 2.0 Hat,111_jersey_5_2025,Astros Alt Orange Jersey,Astros Road Grey Pants,Astros Primary All Blue Hat,117_jersey_3_2025
776926,Mets Alt Black Jersey,Mets Alt White Pants,Mets Black Hat,121_jersey_3_2025,Giants Away Grey Jersey,Giants Away Grey Pants,Giants Primary All Black Hat,137_jersey_2_2025
776920,Blue Jays City Connect Jersey,Blue Jays City Connect Pants,Blue Jays City Connect Hat,141_jersey_5_2025,Royals Away Grey Jersey,Royals Away Grey Pants,Royals Primary Blue Hat,118_jersey_2_2025
776925,Marlins Alt Black Jersey,Marlins Home White Pants,Marlins Primary Black Hat,146_jersey_3_2025,Yankees Away Grey Jersey,Yankees Away Grey Pants,Yankees Primary Navy Hat,147_jersey_2_2025
776918,Rays City Connect Jersey,Rays City Connect Pants,Rays City Connect Hat,139_jersey_5_2025,"Dodgers Alt Road Grey ""Dodgers"" Jersey",Dodgers Road Grey Pants,Dodgers Primary Blue Hat,119_jersey_3_2025
776919,Rockies City Connect 2.0 Jersey,Rockies City Connect 2.0 Pants,Rockies City Connect 2.0 Hat,115_jersey_5_2025,Pirates Road Grey Jersey,Pirates Road Grey Pants,Pirates Primary Black Hat,134_jersey_2_2025
776906,Padres City Connect Jersey,Padres City Connect Pants,Padres City Connect Hat,135_jersey_5_2025,Cardinals Road Grey Jersey,Cardinals Road Grey Pants,Cardinals Primary Red Hat,138_jersey_2_2025
776914,Athletics Alt Green Jersey,Athletics Home White Pants,"Athletics Alt All Green Hat, White ""A's""",133_jersey_3_2025,Diamondbacks Away Grey Jersey,Diamondbacks Away Grey Pants,"Diamondbacks Black Top Red Bill ""D"" Hat",109_jersey_2_2025
776908,Mariners City Connect Jersey,Mariners City Connect Pants,Mariners City Connect Hat,136_jersey_5_2025,Rangers Away Grey Jersey,Rangers Away Grey Pants,Rangers Primary All Blue Hat,140_jersey_2_2025
776916,Angels Home White Jersey,Angels Home White Pants,"Angels Primary Red ""A"" Hat",108_jersey_1_2025,White Sox Alt Black Jersey,White Sox Away Grey Pants,White Sox Primary Black Hat,145_jersey_3_2025
776912,Phillies Alt Cream Jersey,Phillies Alt Cream Pants,Phillies Alt Blue Top Hat,143_jersey_3_2025,Tigers Away Grey Jersey,Tigers Away Grey Pants,"Tigers Alt Navy ""Orange D"" Hat",116_jersey_2_2025
776911,Mets City Connect Jersey,Mets City Connect Pants,Mets City Connect Hat,121_jersey_5_2025,Giants Away Grey Jersey,Giants Away Grey Pants,Giants Primary All Black Hat,137_jersey_2_2025
776901,"Rays Alt White ""Devil Rays"" Jersey",Rays Home White Pants,"Rays Alt Navy ""Devil Rays"" Hat (Devil ray on hat)",139_jersey_4_2025,"Dodgers Alt Road Grey ""Dodgers"" Jersey",Dodgers Road Grey Pants,Dodgers Primary Blue Hat,119_jersey_3_2025
776902,Cubs Alt Blue Jersey,Cubs Home Pinstripe Pants,Cubs Primary Blue Hat,112_jersey_3_2025,Orioles Alt Orange Jersey,Orioles Away Grey Pants,"Orioles White Front Orange Bill ""Bird"" Hat",110_jersey_4_2025
776900,Blue Jays Home White Jersey,Blue Jays Home White Pants,Blue Jays Primary All Blue Hat,141_jersey_1_2025,Royals Alt Baby Blue Jersey,Royals Alt Baby Blue Pants,Royals Alt White Front R-Crown Hat,118_jersey_3_2025
776903,Nationals City Connect 2.0 Jersey,Nationals City Connect 2.0 Pants,Nationals City Connect 2.0 Hat,120_jersey_5_2025,Brewers Alt Blue Jersey,Brewers Road Grey Pants,Brewers Alt Yellow Front Hat,158_jersey_4_2025
776898,Angels Home White Jersey,Angels Home White Pants,"Angels Primary Red ""A"" Hat",108_jersey_1_2025,White Sox Alt Black Jersey,White Sox Away Grey Pants,White Sox Primary Black Hat,145_jersey_3_2025
776904,Rockies Home Pinstripe Jersey,Rockies Home Pinstripe Pants,Rockies Primary Black Hat,115_jersey_1_2025,"Pirates Alt Black ""Pittsburgh"" Jersey",Pirates Road Grey Pants,"Pirates Alt Hat Black Outline ""P""",134_jersey_4_2025
776897,Mariners Home White Jersey,Mariners Home White Pants,Mariners All Navy Hat,136_jersey_1_2025,Rangers Away Grey Jersey,Rangers Away Grey Pants,Rangers Primary All Blue Hat,140_jersey_2_2025
776910,Marlins City Connect 2.0 Jersey,Marlins City Connect 2.0 Pants,Marlins City Connect 2.0 Hat,146_jersey_5_2025,Yankees Away Grey Jersey,Yankees Away Grey Pants,Yankees Primary Navy Hat,147_jersey_2_2025
776899,Athletics Alt Yellow Jersey,Athletics Home White Pants,Athletics Primary Green Top Yellow Bill Hat,133_jersey_4_2025,Diamondbacks Alt Black Jersey,Diamondbacks Away Grey Pants,"Diamondbacks Alt All Black ""A"" Hat",109_jersey_3_2025
776896,Padres Home White Pinstripe Jersey,Padres Home White Pinstripe Pants,Padres Primary All Brown Hat,135_jersey_1_2025,Cardinals Alt Blue Jersey,Cardinals Alt Blue Pants,Cardinals Primary Red Hat,138_jersey_4_2025
776905,Guardians Alt Red Jersey,Guardians Home White Pants,"Guardians Blue Top, Red Bill ""C"" Hat",114_jersey_3_2025,Twins Away Grey Jersey,Twins Away Grey Pants,"Twins Alt Navy ""M"" Hat",142_jersey_2_2025
776909,Red Sox Alt Yellow Jersey,Red Sox Alt Baby Blue Trim Pants,"Red Sox Alt Baby Blue ""B"" Hat",111_jersey_4_2025,Astros Alt Orange Jersey,Astros Road Grey Pants,Astros Primary All Blue Hat,117_jersey_3_2025
